Country Name,Country Code,Series Name,Series Code,2022 [YR2022]
Late-demographic dividend,LTE,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,92.79280853
Late-demographic dividend,LTE,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Late-demographic dividend,LTE,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.47711483
Late-demographic dividend,LTE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.182079834
Late-demographic dividend,LTE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.5775786
Latin America & Caribbean,LCN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20875.45854
Latin America & Caribbean,LCN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.64720954
Latin America & Caribbean,LCN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.8
Latin America & Caribbean,LCN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,97.08380127
Latin America & Caribbean,LCN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.2039413
Latin America & Caribbean,LCN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,94.10122681
Latin America & Caribbean,LCN,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.1
Latin America & Caribbean,LCN,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.5788786
Latin America & Caribbean,LCN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.91530044
Latin America & Caribbean,LCN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.82773278
Latin America & Caribbean (excluding high income),LAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19983.49465
Latin America & Caribbean (excluding high income),LAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.48972626
Latin America & Caribbean (excluding high income),LAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.65106863
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.88459015
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.0819321
Latin America & Caribbean (excluding high income),LAC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,93.82817078
Latin America & Caribbean (excluding high income),LAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,76.6
Latin America & Caribbean (excluding high income),LAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.46260207
Latin America & Caribbean (excluding high income),LAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.863306501
Latin America & Caribbean (excluding high income),LAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.29444414
Latin America & the Caribbean (IDA & IBRD countries),TLA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,20774.34347
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.56842935
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,13.87581028
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,96.97360229
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,100.1310577
Latin America & the Caribbean (IDA & IBRD countries),TLA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,93.95529938
Latin America & the Caribbean (IDA & IBRD countries),TLA,Individuals using the Internet (% of population),IT.NET.USER.ZS,77.3
Latin America & the Caribbean (IDA & IBRD countries),TLA,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.54487992
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.997690118
Latin America & the Caribbean (IDA & IBRD countries),TLA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.81952551
Least developed countries: UN classification,LDC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4096.338283
Least developed countries: UN classification,LDC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.76318576
Least developed countries: UN classification,LDC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,41.95062304
Least developed countries: UN classification,LDC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,47.14957047
Least developed countries: UN classification,LDC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,45.67583847
Least developed countries: UN classification,LDC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,48.59183121
Least developed countries: UN classification,LDC,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.2
Least developed countries: UN classification,LDC,Access to electricity (% of population),EG.ELC.ACCS.ZS,56.73831293
Least developed countries: UN classification,LDC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.088444568
Least developed countries: UN classification,LDC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.25892635
Low & middle income,LMY,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13825.34628
Low & middle income,LMY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.68492312
Low & middle income,LMY,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,30.34779356
Low & middle income,LMY,"School enrollment, secondary (% gross)",SE.SEC.ENRR,74.09185028
Low & middle income,LMY,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,73.48275757
Low & middle income,LMY,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,74.66252899
Low & middle income,LMY,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Low & middle income,LMY,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.09276772
Low & middle income,LMY,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.484286718
Low & middle income,LMY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.63967041
Low income,LIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2276.195183
Low income,LIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.45831028
Low income,LIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,45.8
Low income,LIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,41.42882919
Low income,LIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,37.7314682
Low income,LIC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,45.05500031
Low income,LIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.2
Low income,LIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,43.00608828
Low income,LIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.485768118
Low income,LIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.4160806
Lower middle income,LMC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8826.071592
Lower middle income,LMC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.30109468
Lower middle income,LMC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,33.5
Lower middle income,LMC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,68.88800812
Lower middle income,LMC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,68.32476044
Lower middle income,LMC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,69.41927338
Lower middle income,LMC,Individuals using the Internet (% of population),IT.NET.USER.ZS,52.3
Lower middle income,LMC,Access to electricity (% of population),EG.ELC.ACCS.ZS,90.5768406
Lower middle income,LMC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.855303708
Lower middle income,LMC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,40.7971368
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15192.97707
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.69183197
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,18.1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,62.4220314
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,59.69289017
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,65.0177536
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Individuals using the Internet (% of population),IT.NET.USER.ZS,57.8
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.8637945
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.41864578
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.1253638
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10374.61011
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.00553154
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.1385329
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Individuals using the Internet (% of population),IT.NET.USER.ZS,54.1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.48371437
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.145784822
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,52.16932899
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10405.47394
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.96543255
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,35.33414334
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Individuals using the Internet (% of population),IT.NET.USER.ZS,53.8
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.45169819
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,9.045014769
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.92527556
Middle income,MIC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14999.89825
Middle income,MIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.51720203
Middle income,MIC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,26.5608532
Middle income,MIC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.22736359
Middle income,MIC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,79.2579422
Middle income,MIC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,79.19891357
Middle income,MIC,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Middle income,MIC,Access to electricity (% of population),EG.ELC.ACCS.ZS,94.85792517
Middle income,MIC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.484168876
Middle income,MIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.28099617
North America,NAC,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,76374.81794
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.83276796
North America,NAC,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.4
North America,NAC,"School enrollment, secondary (% gross)",SE.SEC.ENRR,98.36122131
North America,NAC,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,99.50942993
North America,NAC,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,97.26867676
North America,NAC,Individuals using the Internet (% of population),IT.NET.USER.ZS,92.6
North America,NAC,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
North America,NAC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.833031486
North America,NAC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.27787601
Not classified,INX,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..
Not classified,INX,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,..
Not classified,INX,"School enrollment, secondary (% gross)",SE.SEC.ENRR,..
Not classified,INX,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,..
Not classified,INX,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,..
Not classified,INX,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Not classified,INX,Access to electricity (% of population),EG.ELC.ACCS.ZS,..
Not classified,INX,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..
Not classified,INX,Urban population (% of total population),SP.URB.TOTL.IN.ZS,..
OECD members,OED,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56509.43613
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.52125458
OECD members,OED,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,5.712648987
OECD members,OED,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.2717209
OECD members,OED,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,106.403389
OECD members,OED,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,104.1958694
OECD members,OED,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
OECD members,OED,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
OECD members,OED,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.98748165
OECD members,OED,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.9495516
Other small states,OSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,26119.49956
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.90492487
Other small states,OSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,25.85974
Other small states,OSS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,73.51711273
Other small states,OSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,75.74260712
Other small states,OSS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,71.35814667
Other small states,OSS,Individuals using the Internet (% of population),IT.NET.USER.ZS,..
Other small states,OSS,Access to electricity (% of population),EG.ELC.ACCS.ZS,93.96053178
Other small states,OSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.787774038
Other small states,OSS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.43673751
Pacific island small states,PSS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7126.710496
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.1004349
Pacific island small states,PSS,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,19.22147548
Pacific island small states,PSS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,79.3243866
Pacific island small states,PSS,"School enrollment, secondary, female (% gross)",SE.SEC.ENRR.FE,80.42024231
Pacific island small states,PSS,"School enrollment, secondary, male (% gross)",SE.SEC.ENRR.MA,78.26233673
